index	id	family	shape	outcome	samplesPerRuntime	measurementKind	mainLatencyNanos	goLatencyNanos	mainOverGoSingleSampleRatio	rowCount	responseBytes	digest	mainErrorClass	mainReferenceErrorMessage	goErrorClass	goErrorMessage
944	graph-id-in-literal-wrapped-contains-k02-group-05-zero	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	52500	2968000	0.01768867924528302	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
945	graph-id-in-parameter-wrapped-contains-k02-group-05-zero	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	39750	292375	0.13595553655408293	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
946	request-selected-set-wrapped-contains-k02-group-05-zero	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	57083	252833	0.22577353430920805	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
947	graph-id-in-literal-wrapped-contains-k02-group-05-targeted	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	207750	3926792	0.052905781615119926	1	821	f3f4d5fb39ff9fde7dcf6d88e4f52bcc4c277ed98626ccca0b17c4ddbb20b035				
948	graph-id-in-parameter-wrapped-contains-k02-group-05-targeted	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	65250	312042	0.20910646643721037	1	821	f3f4d5fb39ff9fde7dcf6d88e4f52bcc4c277ed98626ccca0b17c4ddbb20b035				
949	request-selected-set-wrapped-contains-k02-group-05-targeted	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	38000	283958	0.13382260756872497	1	821	f3f4d5fb39ff9fde7dcf6d88e4f52bcc4c277ed98626ccca0b17c4ddbb20b035				
950	graph-id-in-literal-wrapped-contains-k02-group-05-dense	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	1126667	19147375	0.05884185168985305	200	86914	eec30bd784e53b80ccd384559e9d1f853b8152ad8db90ad1f27d391bf03fc0d8				
951	graph-id-in-parameter-wrapped-contains-k02-group-05-dense	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	51125	461875	0.11069012178619757	200	86914	eec30bd784e53b80ccd384559e9d1f853b8152ad8db90ad1f27d391bf03fc0d8				
952	request-selected-set-wrapped-contains-k02-group-05-dense	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	38958	422041	0.0923085671771226	200	86914	eec30bd784e53b80ccd384559e9d1f853b8152ad8db90ad1f27d391bf03fc0d8				
953	graph-id-in-literal-wrapped-contains-k02-group-06-zero	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	47584	3101000	0.015344727507255724	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
954	graph-id-in-parameter-wrapped-contains-k02-group-06-zero	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	35958	297583	0.12083351535537984	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
955	request-selected-set-wrapped-contains-k02-group-06-zero	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	23916	253959	0.09417268141707913	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
956	graph-id-in-literal-wrapped-contains-k02-group-06-targeted	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	165958	3992667	0.041565700320111844	2	1348	569ba2c2d8626f5c6804b713aa9f9bd5155648246e0bb082ab37cf407a3ccee9				
957	graph-id-in-parameter-wrapped-contains-k02-group-06-targeted	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	28708	293833	0.09770175575922378	2	1348	569ba2c2d8626f5c6804b713aa9f9bd5155648246e0bb082ab37cf407a3ccee9				
958	request-selected-set-wrapped-contains-k02-group-06-targeted	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	23458	277833	0.08443201491543481	2	1348	569ba2c2d8626f5c6804b713aa9f9bd5155648246e0bb082ab37cf407a3ccee9				
959	graph-id-in-literal-wrapped-contains-k02-group-06-dense	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	1105209	21100875	0.052377401411078925	200	85894	f22afa8ccaad259750ce50e850502822308b2565f707f284de32cd44d5ef328a				
960	graph-id-in-parameter-wrapped-contains-k02-group-06-dense	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	48083	463083	0.10383235834612801	200	85894	f22afa8ccaad259750ce50e850502822308b2565f707f284de32cd44d5ef328a				
961	request-selected-set-wrapped-contains-k02-group-06-dense	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	37792	408917	0.09241973309987113	200	85894	f22afa8ccaad259750ce50e850502822308b2565f707f284de32cd44d5ef328a				
962	graph-id-in-literal-wrapped-contains-k02-group-07-zero	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	43500	2873958	0.015135920566688867	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
963	graph-id-in-parameter-wrapped-contains-k02-group-07-zero	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	30750	282375	0.10889774236387782	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
964	request-selected-set-wrapped-contains-k02-group-07-zero	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	23708	257292	0.09214433406402064	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
965	graph-id-in-literal-wrapped-contains-k02-group-07-targeted	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	168750	3675917	0.04590691247925348	3	1887	cfce92c06f8a0a93444f0ec3592aad57c255799cc7a1286e673f5c8cc3173d20				
966	graph-id-in-parameter-wrapped-contains-k02-group-07-targeted	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	29292	302875	0.09671316549731737	3	1887	cfce92c06f8a0a93444f0ec3592aad57c255799cc7a1286e673f5c8cc3173d20				
967	request-selected-set-wrapped-contains-k02-group-07-targeted	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	29917	271083	0.11036103333665336	3	1887	cfce92c06f8a0a93444f0ec3592aad57c255799cc7a1286e673f5c8cc3173d20				
968	graph-id-in-literal-wrapped-contains-k02-group-07-dense	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	1102625	20141000	0.05474529566555782	200	88102	f384f54b9e0494c603dd9e83eb2ca0ad0386a359a2e1d6a356e225c072977e41				
969	graph-id-in-parameter-wrapped-contains-k02-group-07-dense	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	57875	475542	0.12170323546605767	200	88102	f384f54b9e0494c603dd9e83eb2ca0ad0386a359a2e1d6a356e225c072977e41				
970	request-selected-set-wrapped-contains-k02-group-07-dense	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	50416	426000	0.11834741784037558	200	88102	f384f54b9e0494c603dd9e83eb2ca0ad0386a359a2e1d6a356e225c072977e41				
971	graph-id-in-literal-wrapped-contains-k02-group-08-zero	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	49250	1993375	0.02470684141217784	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
972	graph-id-in-parameter-wrapped-contains-k02-group-08-zero	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	38917	296542	0.13123604750760431	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
973	request-selected-set-wrapped-contains-k02-group-08-zero	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	26833	259834	0.10326977993642095	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
974	graph-id-in-literal-wrapped-contains-k02-group-08-targeted	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	201750	2586625	0.0779973904218818	1	771	41ad9b5110585bc89df35b9d0a0c6bd66daaf6c239b4212552d078b2f2a28c34				
975	graph-id-in-parameter-wrapped-contains-k02-group-08-targeted	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	31041	289500	0.10722279792746114	1	771	41ad9b5110585bc89df35b9d0a0c6bd66daaf6c239b4212552d078b2f2a28c34				
976	request-selected-set-wrapped-contains-k02-group-08-targeted	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	26666	275625	0.09674739229024944	1	771	41ad9b5110585bc89df35b9d0a0c6bd66daaf6c239b4212552d078b2f2a28c34				
977	graph-id-in-literal-wrapped-contains-k02-group-08-dense	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	768250	12168667	0.06313345578443391	200	94237	51b180cd96740a311cc61165baa84cc05517b2f28ac6c70debc25f8e14514414				
978	graph-id-in-parameter-wrapped-contains-k02-group-08-dense	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	46584	459792	0.10131537738803632	200	94237	51b180cd96740a311cc61165baa84cc05517b2f28ac6c70debc25f8e14514414				
979	request-selected-set-wrapped-contains-k02-group-08-dense	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	44417	417792	0.10631366804534313	200	94237	51b180cd96740a311cc61165baa84cc05517b2f28ac6c70debc25f8e14514414				
980	graph-id-in-literal-wrapped-contains-k02-group-09-zero	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	43583	1973459	0.02208457333038082	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
981	graph-id-in-parameter-wrapped-contains-k02-group-09-zero	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	30209	292542	0.10326380485537119	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
982	request-selected-set-wrapped-contains-k02-group-09-zero	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	24542	258167	0.09506249830536048	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
983	graph-id-in-literal-wrapped-contains-k02-group-09-targeted	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	153208	2469167	0.06204845601775821	12	6781	abf0682228739bdef1eb0d4b5b1449d7697f9412e644bd07a974f6e04213652e				
984	graph-id-in-parameter-wrapped-contains-k02-group-09-targeted	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	32666	320292	0.10198818578047532	12	6781	abf0682228739bdef1eb0d4b5b1449d7697f9412e644bd07a974f6e04213652e				
985	request-selected-set-wrapped-contains-k02-group-09-targeted	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	26250	294375	0.08917197452229299	12	6781	abf0682228739bdef1eb0d4b5b1449d7697f9412e644bd07a974f6e04213652e				
986	graph-id-in-literal-wrapped-contains-k02-group-09-dense	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	774125	12419875	0.06232953230205618	200	95198	7d65fbc43e0cf8a1d4323c709e6963c32bdea3f389f5b683f619eee1fd79dc90				
987	graph-id-in-parameter-wrapped-contains-k02-group-09-dense	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	43041	470208	0.09153608615761535	200	95198	7d65fbc43e0cf8a1d4323c709e6963c32bdea3f389f5b683f619eee1fd79dc90				
988	request-selected-set-wrapped-contains-k02-group-09-dense	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	35833	413375	0.08668400362866646	200	95198	7d65fbc43e0cf8a1d4323c709e6963c32bdea3f389f5b683f619eee1fd79dc90				
989	graph-id-in-literal-wrapped-contains-k02-group-10-zero	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	49584	2040250	0.024302904055875506	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
990	graph-id-in-parameter-wrapped-contains-k02-group-10-zero	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	72375	296166	0.2443730880654768	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
991	request-selected-set-wrapped-contains-k02-group-10-zero	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	39500	253750	0.15566502463054188	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
992	graph-id-in-literal-wrapped-contains-k02-group-10-targeted	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	225250	2547208	0.08843015568418441	1	763	7811e1c0f64fb9174b112349d7a5f89fec8a71f59a6b66db3b1e97241f5dc93c				
993	graph-id-in-parameter-wrapped-contains-k02-group-10-targeted	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	35875	291833	0.12292989483711575	1	763	7811e1c0f64fb9174b112349d7a5f89fec8a71f59a6b66db3b1e97241f5dc93c				
994	request-selected-set-wrapped-contains-k02-group-10-targeted	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	28750	295250	0.09737510584250635	1	763	7811e1c0f64fb9174b112349d7a5f89fec8a71f59a6b66db3b1e97241f5dc93c				
995	graph-id-in-literal-wrapped-contains-k02-group-10-dense	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	830375	13267958	0.06258498858678932	200	91604	a93cd6116bda146e01916f4ab7d54aa664da5b5c2287de109c82d6c48fcd38f8				
996	graph-id-in-parameter-wrapped-contains-k02-group-10-dense	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	46417	442333	0.10493677839998372	200	91604	a93cd6116bda146e01916f4ab7d54aa664da5b5c2287de109c82d6c48fcd38f8				
997	request-selected-set-wrapped-contains-k02-group-10-dense	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	38958	406875	0.09574930875576036	200	91604	a93cd6116bda146e01916f4ab7d54aa664da5b5c2287de109c82d6c48fcd38f8				
998	graph-id-in-literal-wrapped-contains-k02-group-11-zero	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	48625	1987833	0.024461310381707114	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
999	graph-id-in-parameter-wrapped-contains-k02-group-11-zero	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	30167	295334	0.10214536761768032	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
1000	request-selected-set-wrapped-contains-k02-group-11-zero	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	25125	255875	0.09819247679531021	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
1001	graph-id-in-literal-wrapped-contains-k02-group-11-targeted	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	240667	2574041	0.09349773371908217	11	6331	43d88524d9da26840d520d8260a6801a2d864c2023e9806c3df4a5e673a5fd66				
1002	graph-id-in-parameter-wrapped-contains-k02-group-11-targeted	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	30083	296584	0.10143163488252907	11	6331	43d88524d9da26840d520d8260a6801a2d864c2023e9806c3df4a5e673a5fd66				
1003	request-selected-set-wrapped-contains-k02-group-11-targeted	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	25375	290208	0.0874372863601279	11	6331	43d88524d9da26840d520d8260a6801a2d864c2023e9806c3df4a5e673a5fd66				
1004	graph-id-in-literal-wrapped-contains-k02-group-11-dense	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	756500	11579167	0.06533285166368186	200	98397	b1cc908cf8cd6a2354b320afca9ad225990c59be93a53ddc3912afb3b0d46d7b				
1005	graph-id-in-parameter-wrapped-contains-k02-group-11-dense	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	52583	437666	0.12014412817079691	200	98397	b1cc908cf8cd6a2354b320afca9ad225990c59be93a53ddc3912afb3b0d46d7b				
1006	request-selected-set-wrapped-contains-k02-group-11-dense	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	38500	407167	0.0945557965159259	200	98397	b1cc908cf8cd6a2354b320afca9ad225990c59be93a53ddc3912afb3b0d46d7b				
1007	graph-id-in-literal-wrapped-contains-k02-group-12-zero	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	45375	2186083	0.020756302482568136	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
1008	graph-id-in-parameter-wrapped-contains-k02-group-12-zero	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	32333	287042	0.11264205238257816	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
1009	request-selected-set-wrapped-contains-k02-group-12-zero	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	31041	248792	0.12476687353291102	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
1010	graph-id-in-literal-wrapped-contains-k02-group-12-targeted	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	204792	2722042	0.07523469512961226	1	754	033650595463ffba6f1f515fc8a38ba023fdd37a0e2442442be40f2d8baee0b4				
1011	graph-id-in-parameter-wrapped-contains-k02-group-12-targeted	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	28792	293167	0.0982102351219612	1	754	033650595463ffba6f1f515fc8a38ba023fdd37a0e2442442be40f2d8baee0b4				
1012	request-selected-set-wrapped-contains-k02-group-12-targeted	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	27208	267541	0.10169656239604397	1	754	033650595463ffba6f1f515fc8a38ba023fdd37a0e2442442be40f2d8baee0b4				
1013	graph-id-in-literal-wrapped-contains-k02-group-12-dense	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	879375	15030458	0.05850620120823996	200	96144	13cc3d04be15c5d98101b6676211e0260c08571becd6cbc7be1dcfad1b7efce8				
1014	graph-id-in-parameter-wrapped-contains-k02-group-12-dense	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	46167	453958	0.10169883557509725	200	96144	13cc3d04be15c5d98101b6676211e0260c08571becd6cbc7be1dcfad1b7efce8				
1015	request-selected-set-wrapped-contains-k02-group-12-dense	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	39042	406166	0.09612325994790308	200	96144	13cc3d04be15c5d98101b6676211e0260c08571becd6cbc7be1dcfad1b7efce8				
1016	graph-id-in-literal-wrapped-contains-k02-group-13-zero	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	48167	2137833	0.02253075895076931	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
1017	graph-id-in-parameter-wrapped-contains-k02-group-13-zero	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	28333	281833	0.10053116561935614	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
1018	request-selected-set-wrapped-contains-k02-group-13-zero	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	28792	259500	0.11095183044315993	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
1019	graph-id-in-literal-wrapped-contains-k02-group-13-targeted	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	144416	2628875	0.054934525224668344	1	791	550bd45f802381cb65ea30928a856fc0c2bc207cbfc2a147aad4312130548c9a				
1020	graph-id-in-parameter-wrapped-contains-k02-group-13-targeted	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	31000	292750	0.10589239965841162	1	791	550bd45f802381cb65ea30928a856fc0c2bc207cbfc2a147aad4312130548c9a				
1021	request-selected-set-wrapped-contains-k02-group-13-targeted	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	28125	267042	0.10532051138023232	1	791	550bd45f802381cb65ea30928a856fc0c2bc207cbfc2a147aad4312130548c9a				
1022	graph-id-in-literal-wrapped-contains-k02-group-13-dense	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	863000	15468542	0.05579064917689075	200	96089	d0bdae62973cb737c05eda37d83d6fd7dea4520a7f87acdd4ed9a2fba1f97888				
1023	graph-id-in-parameter-wrapped-contains-k02-group-13-dense	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	41875	445916	0.09390782120399357	200	96089	d0bdae62973cb737c05eda37d83d6fd7dea4520a7f87acdd4ed9a2fba1f97888				
1024	request-selected-set-wrapped-contains-k02-group-13-dense	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	38583	414458	0.09309266560182214	200	96089	d0bdae62973cb737c05eda37d83d6fd7dea4520a7f87acdd4ed9a2fba1f97888				
1025	graph-id-in-literal-wrapped-contains-k02-group-14-zero	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	49917	2055459	0.024285086688666618	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
1026	graph-id-in-parameter-wrapped-contains-k02-group-14-zero	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	27917	282000	0.09899645390070921	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
1027	request-selected-set-wrapped-contains-k02-group-14-zero	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	25750	257209	0.10011313756517073	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
1028	graph-id-in-literal-wrapped-contains-k02-group-14-targeted	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	183458	2583458	0.0710125730706673	12	6370	8871e0dc77f7df7110f742adaac439b8d2f4e912a3a21e1793fda026e0955f9b				
1029	graph-id-in-parameter-wrapped-contains-k02-group-14-targeted	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	33333	310833	0.1072376485122236	12	6370	8871e0dc77f7df7110f742adaac439b8d2f4e912a3a21e1793fda026e0955f9b				
1030	request-selected-set-wrapped-contains-k02-group-14-targeted	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	24625	278625	0.08838043965903992	12	6370	8871e0dc77f7df7110f742adaac439b8d2f4e912a3a21e1793fda026e0955f9b				
1031	graph-id-in-literal-wrapped-contains-k02-group-14-dense	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	768167	13027209	0.05896635265466302	200	101142	3ec255435f1804ca883e61ce69218b0c9b6812e5f4d6241be813f3a04980ff78				
1032	graph-id-in-parameter-wrapped-contains-k02-group-14-dense	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	45500	445125	0.10221847795563044	200	101142	3ec255435f1804ca883e61ce69218b0c9b6812e5f4d6241be813f3a04980ff78				
1033	request-selected-set-wrapped-contains-k02-group-14-dense	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	36250	403458	0.08984826177693837	200	101142	3ec255435f1804ca883e61ce69218b0c9b6812e5f4d6241be813f3a04980ff78				
1034	graph-id-in-literal-wrapped-contains-k02-group-15-zero	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	51708	2222792	0.023262635460267987	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
1035	graph-id-in-parameter-wrapped-contains-k02-group-15-zero	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	23250	289250	0.08038029386343994	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
1036	request-selected-set-wrapped-contains-k02-group-15-zero	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	26667	248375	0.1073658782083543	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
1037	graph-id-in-literal-wrapped-contains-k02-group-15-targeted	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	209334	2774042	0.07546172696736386	10	5866	c85815e1257e7d89a547803b839a8fa3d5c32a25ad93fc4df95c67dd0df38386				
1038	graph-id-in-parameter-wrapped-contains-k02-group-15-targeted	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	33708	305292	0.11041232655949058	10	5866	c85815e1257e7d89a547803b839a8fa3d5c32a25ad93fc4df95c67dd0df38386				
1039	request-selected-set-wrapped-contains-k02-group-15-targeted	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	27667	275541	0.10040973938542722	10	5866	c85815e1257e7d89a547803b839a8fa3d5c32a25ad93fc4df95c67dd0df38386				
1040	graph-id-in-literal-wrapped-contains-k02-group-15-dense	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	805791	12270375	0.06566963112374316	200	95471	766b9ef7e8ecf0adce38af75461cc8c431950c6a78cf29871668bb82bbc59681				
1041	graph-id-in-parameter-wrapped-contains-k02-group-15-dense	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	45708	452250	0.10106799336650082	200	95471	766b9ef7e8ecf0adce38af75461cc8c431950c6a78cf29871668bb82bbc59681				
1042	request-selected-set-wrapped-contains-k02-group-15-dense	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	35583	405250	0.08780505860579889	200	95471	766b9ef7e8ecf0adce38af75461cc8c431950c6a78cf29871668bb82bbc59681				
1043	graph-id-in-literal-wrapped-contains-k02-group-16-zero	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	50292	2348166	0.021417565879073286	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
1044	graph-id-in-parameter-wrapped-contains-k02-group-16-zero	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	32375	283458	0.11421445152368252	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
1045	request-selected-set-wrapped-contains-k02-group-16-zero	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	34375	262959	0.13072380104883272	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
1046	graph-id-in-literal-wrapped-contains-k02-group-16-targeted	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	240500	3562625	0.0675064032840953	4	2862	72e96499d86d64ae9da267f3b15791817d4250f06a8dfea9d09edd8c3c23a440				
1047	graph-id-in-parameter-wrapped-contains-k02-group-16-targeted	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	36500	304416	0.1199017134447598	4	2862	72e96499d86d64ae9da267f3b15791817d4250f06a8dfea9d09edd8c3c23a440				
1048	request-selected-set-wrapped-contains-k02-group-16-targeted	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	33791	287792	0.11741466058820259	4	2862	72e96499d86d64ae9da267f3b15791817d4250f06a8dfea9d09edd8c3c23a440				
1049	graph-id-in-literal-wrapped-contains-k02-group-16-dense	graph-id-set	graph-id-in-literal-wrapped-contains	success	1	successful-latency	1079041	25058208	0.04306137932928005	200	92864	0ad6a5ae10cb27d8dd28af205e0df8ebd79b3e1ca0079c8c876100ee108fc38d				
1050	graph-id-in-parameter-wrapped-contains-k02-group-16-dense	graph-id-set	graph-id-in-parameter-wrapped-contains	success	1	successful-latency	46834	457083	0.1024627912217256	200	92864	0ad6a5ae10cb27d8dd28af205e0df8ebd79b3e1ca0079c8c876100ee108fc38d				
1051	request-selected-set-wrapped-contains-k02-group-16-dense	graph-set-reference	request-selected-set-wrapped-contains	success	1	successful-latency	40958	444750	0.09209218662169759	200	92864	0ad6a5ae10cb27d8dd28af205e0df8ebd79b3e1ca0079c8c876100ee108fc38d				
