index	id	outcome	oldMainMs	oldGoMs	mainMs	goMs	goDeltaMs
1073	graph-id-in-literal-wrapped-contains-k02-group-19-targeted	success	0.210709	3.662334	0.19725	3.6345	-0.027834
1074	graph-id-in-parameter-wrapped-contains-k02-group-19-targeted	success	0.025833	0.293125	0.029291	0.291125	-0.002
1075	request-selected-set-wrapped-contains-k02-group-19-targeted	success	0.0245	0.27925	0.027667	0.294375	0.015125
1076	graph-id-in-literal-wrapped-contains-k02-group-19-dense	success	0.922	21.074458	0.923458	21.004084	-0.070374
1077	graph-id-in-parameter-wrapped-contains-k02-group-19-dense	success	0.041333	0.442542	0.039916	0.477625	0.035083
1078	request-selected-set-wrapped-contains-k02-group-19-dense	success	0.038209	0.412625	0.040042	0.418125	0.0055
1079	graph-id-in-literal-wrapped-contains-k02-group-20-zero	success	0.040708	2.47125	0.048042	2.445084	-0.026166
1080	graph-id-in-parameter-wrapped-contains-k02-group-20-zero	success	0.02725	0.286625	0.031459	0.303166	0.016541
1081	request-selected-set-wrapped-contains-k02-group-20-zero	success	0.021167	0.255792	0.024125	0.263584	0.007792
1082	graph-id-in-literal-wrapped-contains-k02-group-20-targeted	success	0.234208	3.769125	0.223417	3.829167	0.060042
1083	graph-id-in-parameter-wrapped-contains-k02-group-20-targeted	success	0.033541	0.309667	0.028792	0.312292	0.002625
1084	request-selected-set-wrapped-contains-k02-group-20-targeted	success	0.02475	0.285834	0.05275	0.289792	0.003958
1085	graph-id-in-literal-wrapped-contains-k02-group-20-dense	success	1.02	24.498125	0.996708	24.490625	-0.0075
1086	graph-id-in-parameter-wrapped-contains-k02-group-20-dense	success	0.052792	0.446375	0.073417	0.465834	0.019459
1087	request-selected-set-wrapped-contains-k02-group-20-dense	success	0.038292	0.405041	0.037791	0.42175	0.016709
1088	graph-id-in-literal-wrapped-contains-k02-group-21-zero	success	0.044291	2.287	0.035834	2.2595	-0.0275
1089	graph-id-in-parameter-wrapped-contains-k02-group-21-zero	success	0.029417	0.292083	0.027333	0.284	-0.008083
1090	request-selected-set-wrapped-contains-k02-group-21-zero	success	0.02775	0.256542	0.026208	0.258167	0.001625
1091	graph-id-in-literal-wrapped-contains-k02-group-21-targeted	success	0.279958	3.535625	0.281958	3.509208	-0.026417
1092	graph-id-in-parameter-wrapped-contains-k02-group-21-targeted	success	0.118666	0.344041	0.107458	0.3695	0.025459
1093	request-selected-set-wrapped-contains-k02-group-21-targeted	success	0.024958	0.333709	0.026	0.34375	0.010041
1094	graph-id-in-literal-wrapped-contains-k02-group-21-dense	success	0.860917	18.080417	0.823	18.076417	-0.004
1095	graph-id-in-parameter-wrapped-contains-k02-group-21-dense	success	0.039584	0.436458	0.039916	0.470917	0.034459
1096	request-selected-set-wrapped-contains-k02-group-21-dense	success	0.036833	0.404667	0.032834	0.438083	0.033416
1097	graph-id-in-literal-wrapped-contains-k02-group-22-zero	success	0.037334	2.351584	0.036833	2.331083	-0.020501
1098	graph-id-in-parameter-wrapped-contains-k02-group-22-zero	success	0.025125	0.277041	0.021417	0.28575	0.008709
1099	request-selected-set-wrapped-contains-k02-group-22-zero	success	0.020417	0.254875	0.02425	0.294042	0.039167
1100	graph-id-in-literal-wrapped-contains-k02-group-22-targeted	success	0.221084	3.5015	0.230625	3.657125	0.155625
1101	graph-id-in-parameter-wrapped-contains-k02-group-22-targeted	success	0.028958	0.292292	0.026292	0.317458	0.025166
1102	request-selected-set-wrapped-contains-k02-group-22-targeted	success	0.021792	0.28475	0.028917	0.290125	0.005375
1103	graph-id-in-literal-wrapped-contains-k02-group-22-dense	success	0.85725	22.159333	0.8975	21.827417	-0.331916
1104	graph-id-in-parameter-wrapped-contains-k02-group-22-dense	success	0.038792	0.477667	0.056	0.483375	0.005708
1105	request-selected-set-wrapped-contains-k02-group-22-dense	success	0.033708	0.405083	0.038333	0.433708	0.028625
1106	graph-id-in-literal-wrapped-contains-k02-group-23-zero	success	0.036291	2.327542	0.041167	2.285166	-0.042376
1107	graph-id-in-parameter-wrapped-contains-k02-group-23-zero	success	0.02725	0.276625	0.019417	0.28575	0.009125
1108	request-selected-set-wrapped-contains-k02-group-23-zero	success	0.019791	0.266958	0.024	0.260542	-0.006416
1109	graph-id-in-literal-wrapped-contains-k02-group-23-targeted	success	0.215292	3.47925	0.224625	3.5025	0.02325
1110	graph-id-in-parameter-wrapped-contains-k02-group-23-targeted	success	0.028917	0.353708	0.041667	0.33725	-0.016458
1111	request-selected-set-wrapped-contains-k02-group-23-targeted	success	0.02475	0.304583	0.030958	0.330834	0.026251
1112	graph-id-in-literal-wrapped-contains-k02-group-23-dense	success	0.987375	21.126708	0.920875	21.024125	-0.102583
1113	graph-id-in-parameter-wrapped-contains-k02-group-23-dense	success	0.050291	0.442584	0.040958	0.468792	0.026208
1114	request-selected-set-wrapped-contains-k02-group-23-dense	success	0.048625	0.405709	0.032833	0.424459	0.01875
1115	graph-id-in-literal-wrapped-contains-k02-group-24-zero	success	0.050625	1.934167	0.039417	1.917708	-0.016459
1116	graph-id-in-parameter-wrapped-contains-k02-group-24-zero	success	0.028458	0.274917	0.024833	0.299709	0.024792
1117	request-selected-set-wrapped-contains-k02-group-24-zero	success	0.023667	0.256375	0.021959	0.258917	0.002542
1118	graph-id-in-literal-wrapped-contains-k02-group-24-targeted	success	0.223625	2.931709	0.201417	2.849125	-0.082584
1119	graph-id-in-parameter-wrapped-contains-k02-group-24-targeted	success	0.030167	0.296	0.027917	0.308625	0.012625
1120	request-selected-set-wrapped-contains-k02-group-24-targeted	success	0.025083	0.273542	0.02425	0.31075	0.037208
1121	graph-id-in-literal-wrapped-contains-k02-group-24-dense	success	0.85225	12.273166	0.834125	12.207666	-0.0655
1122	graph-id-in-parameter-wrapped-contains-k02-group-24-dense	success	0.045417	0.442542	0.04025	0.490875	0.048333
1123	request-selected-set-wrapped-contains-k02-group-24-dense	success	0.037375	0.408084	0.034458	0.422959	0.014875
1124	graph-id-in-literal-wrapped-contains-k02-group-25-zero	success	0.036959	1.824958	0.043959	1.8375	0.012542
1125	graph-id-in-parameter-wrapped-contains-k02-group-25-zero	success	0.021833	0.289292	0.031958	0.299667	0.010375
1126	request-selected-set-wrapped-contains-k02-group-25-zero	success	0.020416	0.247959	0.023916	0.266292	0.018333
1127	graph-id-in-literal-wrapped-contains-k02-group-25-targeted	success	0.240417	2.799125	0.22425	2.827083	0.027958
1128	graph-id-in-parameter-wrapped-contains-k02-group-25-targeted	success	0.034583	0.312458	0.064125	0.320125	0.007667
1129	request-selected-set-wrapped-contains-k02-group-25-targeted	success	0.053208	0.284125	0.05625	0.291041	0.006916
1130	graph-id-in-literal-wrapped-contains-k02-group-25-dense	success	0.815208	11.101625	0.81575	11.107625	0.006
1131	graph-id-in-parameter-wrapped-contains-k02-group-25-dense	success	0.044625	0.450167	0.041	0.457333	0.007166
1132	request-selected-set-wrapped-contains-k02-group-25-dense	success	0.038916	0.412083	0.0355	0.431166	0.019083
1133	graph-id-in-literal-wrapped-contains-k02-group-26-zero	success	0.045416	1.973292	0.0425	1.940208	-0.033084
1134	graph-id-in-parameter-wrapped-contains-k02-group-26-zero	success	0.024709	0.298084	0.024125	0.296625	-0.001459
1135	request-selected-set-wrapped-contains-k02-group-26-zero	success	0.024958	0.266417	0.023666	0.284375	0.017958
1136	graph-id-in-literal-wrapped-contains-k02-group-26-targeted	success	0.225292	3.024041	0.201625	3.051166	0.027125
1137	graph-id-in-parameter-wrapped-contains-k02-group-26-targeted	success	0.023834	0.289125	0.024583	0.319833	0.030708
1138	request-selected-set-wrapped-contains-k02-group-26-targeted	success	0.02675	0.275958	0.026333	0.2895	0.013542
1139	graph-id-in-literal-wrapped-contains-k02-group-26-dense	success	0.818083	11.992833	0.837833	12.055583	0.06275
1140	graph-id-in-parameter-wrapped-contains-k02-group-26-dense	success	0.053667	0.434583	0.034417	0.449667	0.015084
1141	request-selected-set-wrapped-contains-k02-group-26-dense	success	0.034542	0.401625	0.034667	0.426208	0.024583
1142	graph-id-in-literal-wrapped-contains-k02-group-27-zero	success	0.038709	1.8515	0.039583	1.865625	0.014125
1143	graph-id-in-parameter-wrapped-contains-k02-group-27-zero	success	0.023042	0.275042	0.023208	0.306458	0.031416
1144	request-selected-set-wrapped-contains-k02-group-27-zero	success	0.020458	0.261333	0.01925	0.2825	0.021167
1145	graph-id-in-literal-wrapped-contains-k02-group-27-targeted	success	0.172458	2.758459	0.188875	2.820125	0.061666
1146	graph-id-in-parameter-wrapped-contains-k02-group-27-targeted	success	0.02375	0.294166	0.021625	0.325959	0.031793
1147	request-selected-set-wrapped-contains-k02-group-27-targeted	success	0.020375	0.281791	0.023	0.299667	0.017876
1148	graph-id-in-literal-wrapped-contains-k02-group-27-dense	success	0.822125	11.275375	0.80575	11.336375	0.061
1149	graph-id-in-parameter-wrapped-contains-k02-group-27-dense	success	0.038583	0.444667	0.039875	0.462125	0.017458
1150	request-selected-set-wrapped-contains-k02-group-27-dense	success	0.042958	0.405125	0.032042	0.426417	0.021292
1151	graph-id-in-literal-wrapped-contains-k02-group-28-zero	success	0.0465	1.931416	0.038375	1.915583	-0.015833
1152	graph-id-in-parameter-wrapped-contains-k02-group-28-zero	success	0.03575	0.286625	0.023291	0.30025	0.013625
1153	request-selected-set-wrapped-contains-k02-group-28-zero	success	0.036833	0.255708	0.024042	0.268584	0.012876
1154	graph-id-in-literal-wrapped-contains-k02-group-28-targeted	success	0.251333	3.000833	0.243875	3.030625	0.029792
1155	graph-id-in-parameter-wrapped-contains-k02-group-28-targeted	success	0.034583	0.286708	0.022208	0.291166	0.004458
1156	request-selected-set-wrapped-contains-k02-group-28-targeted	success	0.032084	0.281334	0.022084	0.279167	-0.002167
1157	graph-id-in-literal-wrapped-contains-k02-group-28-dense	success	0.810708	11.888208	0.772291	11.886958	-0.00125
1158	graph-id-in-parameter-wrapped-contains-k02-group-28-dense	success	0.048833	0.444666	0.040208	0.464666	0.02
1159	request-selected-set-wrapped-contains-k02-group-28-dense	success	0.041166	0.403167	0.034834	0.415	0.011833
1160	graph-id-in-literal-wrapped-contains-k02-group-29-zero	success	0.045875	1.976917	0.039541	1.923292	-0.053625
1161	graph-id-in-parameter-wrapped-contains-k02-group-29-zero	success	0.031625	0.276417	0.022917	0.301917	0.0255
1162	request-selected-set-wrapped-contains-k02-group-29-zero	success	0.021958	0.257208	0.020041	0.2645	0.007292
1163	graph-id-in-literal-wrapped-contains-k02-group-29-targeted	success	0.239208	2.889792	0.189375	2.941791	0.051999
1164	graph-id-in-parameter-wrapped-contains-k02-group-29-targeted	success	0.030291	0.306583	0.024375	0.314083	0.0075
1165	request-selected-set-wrapped-contains-k02-group-29-targeted	success	0.026792	0.277333	0.022583	0.321417	0.044084
1166	graph-id-in-literal-wrapped-contains-k02-group-29-dense	success	0.909	13.617292	0.913458	13.647083	0.029791
1167	graph-id-in-parameter-wrapped-contains-k02-group-29-dense	success	0.048375	0.436834	0.038333	0.467375	0.030541
1168	request-selected-set-wrapped-contains-k02-group-29-dense	success	0.036834	0.404625	0.03475	0.420625	0.016
1169	graph-id-in-literal-wrapped-contains-k02-group-30-zero	success	0.042875	1.866084	0.037584	1.913875	0.047791
1170	graph-id-in-parameter-wrapped-contains-k02-group-30-zero	success	0.02675	0.285875	0.028875	0.284125	-0.00175
1171	request-selected-set-wrapped-contains-k02-group-30-zero	success	0.019708	0.258917	0.045541	0.276625	0.017708
1172	graph-id-in-literal-wrapped-contains-k02-group-30-targeted	success	0.273584	2.913583	0.266541	3.0235	0.109917
1173	graph-id-in-parameter-wrapped-contains-k02-group-30-targeted	success	0.025208	0.309208	0.032542	0.3335	0.024292
1174	request-selected-set-wrapped-contains-k02-group-30-targeted	success	0.021209	0.287458	0.027875	0.303875	0.016417
1175	graph-id-in-literal-wrapped-contains-k02-group-30-dense	success	0.79375	11.469334	0.805458	11.491375	0.022041
1176	graph-id-in-parameter-wrapped-contains-k02-group-30-dense	success	0.040416	0.44125	0.0405	0.489417	0.048167
1177	request-selected-set-wrapped-contains-k02-group-30-dense	success	0.035667	0.407709	0.034125	0.424417	0.016708
1178	graph-id-in-literal-wrapped-contains-k02-group-31-zero	success	0.037833	1.865083	0.044792	1.836292	-0.028791
1179	graph-id-in-parameter-wrapped-contains-k02-group-31-zero	success	0.024834	0.279667	0.023958	0.296792	0.017125
1180	request-selected-set-wrapped-contains-k02-group-31-zero	success	0.020625	0.280084	0.0385	0.265375	-0.014709
1181	graph-id-in-literal-wrapped-contains-k02-group-31-targeted	success	0.205084	2.90625	0.207792	2.84125	-0.065
1182	graph-id-in-parameter-wrapped-contains-k02-group-31-targeted	success	0.022792	0.293125	0.024541	0.294458	0.001333
1183	request-selected-set-wrapped-contains-k02-group-31-targeted	success	0.020958	0.29575	0.020875	0.284292	-0.011458
1184	graph-id-in-literal-wrapped-contains-k02-group-31-dense	success	0.824417	11.978625	0.835792	11.984458	0.005833
1185	graph-id-in-parameter-wrapped-contains-k02-group-31-dense	success	0.048	0.435041	0.038542	0.457	0.021959
1186	request-selected-set-wrapped-contains-k02-group-31-dense	success	0.033667	0.408334	0.03575	0.419125	0.010791
1187	graph-id-in-literal-wrapped-contains-k08-group-00-zero	success	0.084167	8.521042	0.079083	8.476333	-0.044709
1188	graph-id-in-parameter-wrapped-contains-k08-group-00-zero	success	0.036	0.330958	0.033375	0.355375	0.024417
1189	request-selected-set-wrapped-contains-k08-group-00-zero	success	0.033542	0.310292	0.030334	0.317334	0.007042
1190	graph-id-in-literal-wrapped-contains-k08-group-00-targeted	success	0.391417	10.631333	0.373708	10.693292	0.061959
1191	graph-id-in-parameter-wrapped-contains-k08-group-00-targeted	success	0.0455	0.368291	0.031791	0.393708	0.025417
1192	request-selected-set-wrapped-contains-k08-group-00-targeted	success	0.029375	0.34425	0.027792	0.351834	0.007584
1193	graph-id-in-literal-wrapped-contains-k08-group-00-dense	success	0.090416	0.478	0.079166	0.498959	0.020959
1194	graph-id-in-parameter-wrapped-contains-k08-group-00-dense	success	0.043791	0.446	0.040458	0.461542	0.015542
1195	request-selected-set-wrapped-contains-k08-group-00-dense	success	0.037583	0.409292	0.035917	0.441042	0.03175
1196	graph-id-in-literal-wrapped-contains-k08-group-01-zero	success	0.08075	8.33175	0.077917	8.381834	0.050084
1197	graph-id-in-parameter-wrapped-contains-k08-group-01-zero	success	0.027208	0.341042	0.031583	0.345	0.003958
1198	request-selected-set-wrapped-contains-k08-group-01-zero	success	0.032	0.311875	0.029875	0.331084	0.019209
1199	graph-id-in-literal-wrapped-contains-k08-group-01-targeted	success	0.375542	10.893417	0.366208	10.833875	-0.059542
1200	graph-id-in-parameter-wrapped-contains-k08-group-01-targeted	success	0.029958	0.359334	0.029958	0.409417	0.050083
1201	request-selected-set-wrapped-contains-k08-group-01-targeted	success	0.029125	0.340875	0.028417	0.353792	0.012917
1202	graph-id-in-literal-wrapped-contains-k08-group-01-dense	success	0.066375	0.490125	0.084083	0.520916	0.030791
1203	graph-id-in-parameter-wrapped-contains-k08-group-01-dense	success	0.040708	0.439834	0.040584	0.45575	0.015916
1204	request-selected-set-wrapped-contains-k08-group-01-dense	success	0.042084	0.400834	0.036209	0.437667	0.036833
1205	graph-id-in-literal-wrapped-contains-k08-group-02-zero	success	0.057333	5.4865	0.066791	5.471334	-0.015166
1206	graph-id-in-parameter-wrapped-contains-k08-group-02-zero	success	0.030458	0.333958	0.031083	0.339541	0.005583
1207	request-selected-set-wrapped-contains-k08-group-02-zero	success	0.0225	0.301458	0.025875	0.322291	0.020833
1208	graph-id-in-literal-wrapped-contains-k08-group-02-targeted	success	0.473292	7.251625	0.472333	6.96625	-0.285375
1209	graph-id-in-parameter-wrapped-contains-k08-group-02-targeted	success	0.033917	0.425917	0.035334	0.376292	-0.049625
1210	request-selected-set-wrapped-contains-k08-group-02-targeted	success	0.024875	0.352666	0.026167	0.35875	0.006084
1211	graph-id-in-literal-wrapped-contains-k08-group-02-dense	success	0.071666	0.487792	0.090667	0.489292	0.0015
1212	graph-id-in-parameter-wrapped-contains-k08-group-02-dense	success	0.04075	0.44625	0.041958	0.460417	0.014167
1213	request-selected-set-wrapped-contains-k08-group-02-dense	success	0.037208	0.401792	0.037667	0.449666	0.047874
1214	graph-id-in-literal-wrapped-contains-k08-group-03-zero	success	0.067125	5.926375	0.071875	5.852708	-0.073667
1215	graph-id-in-parameter-wrapped-contains-k08-group-03-zero	success	0.027083	0.352542	0.0285	0.342625	-0.009917
1216	request-selected-set-wrapped-contains-k08-group-03-zero	success	0.02875	0.298125	0.0305	0.318541	0.020416
1217	graph-id-in-literal-wrapped-contains-k08-group-03-targeted	success	0.38225	7.532042	0.326375	7.219708	-0.312334
1218	graph-id-in-parameter-wrapped-contains-k08-group-03-targeted	success	0.038417	0.368208	0.030959	0.384417	0.016209
1219	request-selected-set-wrapped-contains-k08-group-03-targeted	success	0.032208	0.35325	0.023709	0.368458	0.015208
1220	graph-id-in-literal-wrapped-contains-k08-group-03-dense	success	0.080125	0.472875	0.084833	0.500292	0.027417
1221	graph-id-in-parameter-wrapped-contains-k08-group-03-dense	success	0.04275	0.437833	0.040542	0.4545	0.016667
1222	request-selected-set-wrapped-contains-k08-group-03-dense	success	0.039917	0.398458	0.040041	0.425708	0.02725
1223	graph-id-in-literal-wrapped-contains-k08-group-04-zero	success	0.072125	6.736542	0.068042	6.583667	-0.152875
1224	graph-id-in-parameter-wrapped-contains-k08-group-04-zero	success	0.041791	0.342375	0.030042	0.338459	-0.003916
1225	request-selected-set-wrapped-contains-k08-group-04-zero	success	0.03275	0.308084	0.025375	0.315958	0.007874
1226	graph-id-in-literal-wrapped-contains-k08-group-04-targeted	success	0.4365	10.142958	0.415292	9.74575	-0.397208
1227	graph-id-in-parameter-wrapped-contains-k08-group-04-targeted	success	0.0345	0.401459	0.032209	0.39825	-0.003209
1228	request-selected-set-wrapped-contains-k08-group-04-targeted	success	0.027541	0.36425	0.025542	0.370292	0.006042
1229	graph-id-in-literal-wrapped-contains-k08-group-04-dense	success	0.073708	0.479166	0.085	0.50025	0.021084
1230	graph-id-in-parameter-wrapped-contains-k08-group-04-dense	success	0.040292	0.437	0.043916	0.440209	0.003209
1231	request-selected-set-wrapped-contains-k08-group-04-dense	success	0.037083	0.4005	0.036625	0.413458	0.012958
1232	graph-id-in-literal-wrapped-contains-k08-group-05-zero	success	0.07075	6.394	0.069833	6.315083	-0.078917
1233	graph-id-in-parameter-wrapped-contains-k08-group-05-zero	success	0.037292	0.338709	0.028959	0.328	-0.010709
1234	request-selected-set-wrapped-contains-k08-group-05-zero	success	0.02675	0.304542	0.026459	0.319417	0.014875
1235	graph-id-in-literal-wrapped-contains-k08-group-05-targeted	success	0.518125	9.705291	0.521041	9.634375	-0.070916
1236	graph-id-in-parameter-wrapped-contains-k08-group-05-targeted	success	0.032042	0.404667	0.032459	0.445334	0.040667
1237	request-selected-set-wrapped-contains-k08-group-05-targeted	success	0.026334	0.369084	0.028792	0.371875	0.002791
1238	graph-id-in-literal-wrapped-contains-k08-group-05-dense	success	0.073666	0.492292	0.077416	0.497833	0.005541
1239	graph-id-in-parameter-wrapped-contains-k08-group-05-dense	success	0.037416	0.437458	0.037709	0.447958	0.0105
1240	request-selected-set-wrapped-contains-k08-group-05-dense	success	0.035667	0.405833	0.047333	0.405458	-0.000375
1241	graph-id-in-literal-wrapped-contains-k08-group-06-zero	success	0.05825	5.164666	0.071917	5.026875	-0.137791
1242	graph-id-in-parameter-wrapped-contains-k08-group-06-zero	success	0.029125	0.340458	0.029625	0.340208	-0.00025
1243	request-selected-set-wrapped-contains-k08-group-06-zero	success	0.025792	0.317791	0.025375	0.316916	-0.000875
1244	graph-id-in-literal-wrapped-contains-k08-group-06-targeted	success	0.392375	7.559	0.39125	7.4675	-0.0915
1245	graph-id-in-parameter-wrapped-contains-k08-group-06-targeted	success	0.040416	0.384041	0.031	0.400292	0.016251
1246	request-selected-set-wrapped-contains-k08-group-06-targeted	success	0.028792	0.357917	0.02625	0.376583	0.018666
1247	graph-id-in-literal-wrapped-contains-k08-group-06-dense	success	0.0825	0.500459	0.0825	0.522291	0.021832
1248	graph-id-in-parameter-wrapped-contains-k08-group-06-dense	success	0.04075	0.439083	0.039834	0.467583	0.0285
1249	request-selected-set-wrapped-contains-k08-group-06-dense	success	0.038833	0.425584	0.04675	0.415333	-0.010251
1250	graph-id-in-literal-wrapped-contains-k08-group-07-zero	success	0.056917	5.192667	0.067459	5.050042	-0.142625
1251	graph-id-in-parameter-wrapped-contains-k08-group-07-zero	success	0.029791	0.387708	0.028667	0.343959	-0.043749
1252	request-selected-set-wrapped-contains-k08-group-07-zero	success	0.025125	0.344708	0.026042	0.311167	-0.033541
1253	graph-id-in-literal-wrapped-contains-k08-group-07-targeted	success	0.468792	7.989583	0.432042	7.772625	-0.216958
1254	graph-id-in-parameter-wrapped-contains-k08-group-07-targeted	success	0.032	0.394166	0.029792	0.392584	-0.001582
1255	request-selected-set-wrapped-contains-k08-group-07-targeted	success	0.029584	0.358792	0.026791	0.357875	-0.000917
1256	graph-id-in-literal-wrapped-contains-k08-group-07-dense	success	0.07475	0.48325	0.08425	0.487292	0.004042
1257	graph-id-in-parameter-wrapped-contains-k08-group-07-dense	success	0.042375	0.437166	0.043125	0.447875	0.010709
1258	request-selected-set-wrapped-contains-k08-group-07-dense	success	0.054292	0.397334	0.041083	0.405166	0.007832
1259	graph-id-in-literal-wrapped-contains-k64-group-00-zero	success	0.276	54.843208	0.267417	54.500542	-0.342666
1260	graph-id-in-parameter-wrapped-contains-k64-group-00-zero	success	0.154208	0.85275	0.088208	0.873083	0.020333
1261	graph-id-in-literal-wrapped-contains-k64-group-00-targeted	success	1.25425	62.05425	1.054542	61.214541	-0.839709
1262	graph-id-in-parameter-wrapped-contains-k64-group-00-targeted	success	0.119833	1.0185	0.098542	1.092583	0.074083
1263	request-selected-set-wrapped-contains-k64-group-00-targeted	success	0.089625	0.934958	0.083917	0.978458	0.0435
1264	graph-id-in-literal-wrapped-contains-k64-group-00-dense	success	0.085458	0.687709	0.085	0.736541	0.048832
1265	graph-id-in-parameter-wrapped-contains-k64-group-00-dense	success	0.05225	0.445833	0.047	0.45825	0.012417
1266	request-selected-set-wrapped-contains-k64-group-00-dense	success	0.050042	0.413959	0.045167	0.436875	0.022916
